,battleTime,arena.id,gameMode.id,average.startingTrophies,winner.tag,winner.startingTrophies,winner.trophyChange,winner.crowns,winner.kingTowerHitPoints,winner.princessTowersHitPoints,winner.clan.tag,winner.clan.badgeId,loser.tag,loser.startingTrophies,loser.trophyChange,loser.crowns,loser.kingTowerHitPoints,loser.clan.tag,loser.clan.badgeId,loser.princessTowersHitPoints,tournamentTag,winner.card1.id,winner.card1.level,winner.card2.id,winner.card2.level,winner.card3.id,winner.card3.level,winner.card4.id,winner.card4.level,winner.card5.id,winner.card5.level,winner.card6.id,winner.card6.level,winner.card7.id,winner.card7.level,winner.card8.id,winner.card8.level,winner.cards.list,winner.totalcard.level,winner.troop.count,winner.structure.count,winner.spell.count,winner.common.count,winner.rare.count,winner.epic.count,winner.legendary.count,winner.elixir.average,loser.card1.id,loser.card1.level,loser.card2.id,loser.card2.level,loser.card3.id,loser.card3.level,loser.card4.id,loser.card4.level,loser.card5.id,loser.card5.level,loser.card6.id,loser.card6.level,loser.card7.id,loser.card7.level,loser.card8.id,loser.card8.level,loser.cards.list,loser.totalcard.level,loser.troop.count,loser.structure.count,loser.spell.count,loser.common.count,loser.rare.count,loser.epic.count,loser.legendary.count,loser.elixir.average
2266,2020-12-31 21:55:19+00:00,54000050,72000006,5519,#YRU8CPUR,5519,30,3,4846,,#9GUL90UL,16000000,#8CQRJUPCG,5519,-30,2,,#Y0GCRV,16000164,,,26000067,13,26000068,13,26000037,13,26000048,13,26000063,13,28000001,13,28000015,13,28000002,13,"[26000037, 26000048, 26000063, 26000067, 26000068, 28000001, 28000002, 28000015]",104,5,0,3,1,2,3,2,3.375,26000017,13,28000008,13,28000000,13,28000012,13,26000031,13,26000006,13,26000048,13,26000003,13,"[26000003, 26000006, 26000017, 26000031, 26000048, 28000000, 28000008, 28000012]",104,5,0,3,2,3,2,1,3.75
2267,2020-12-31 21:55:20+00:00,54000050,72000006,4897,#2V2YU02QL,4892,30,1,5832,"[2275, 3668]",#8UVG0YYJ,16000029,#QP9RGUYJR,4902,-30,0,4824,#PLGJJL8C,16000024,[3052],,28000008,13,26000025,13,26000042,13,26000035,13,26000011,13,26000017,13,26000003,13,28000007,13,"[26000003, 26000011, 26000017, 26000025, 26000035, 26000042, 28000007, 28000008]",104,6,0,2,1,3,2,2,4.125,26000000,13,26000026,12,26000041,13,28000011,12,28000003,13,26000030,12,28000004,13,27000003,12,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",100,4,1,3,3,2,1,2,3.25
2268,2020-12-31 21:55:21+00:00,54000050,72000006,4759,#8G200U00,4753,31,3,5832,"[2132, 3134]",#PUQVLJP9,16000115,#2CJCU9QPG,4765,-31,0,,#89UL22V,16000078,,,26000038,12,26000030,11,26000010,12,27000006,12,28000011,13,28000000,13,26000001,12,27000008,13,"[26000001, 26000010, 26000030, 26000038, 27000006, 27000008, 28000000, 28000011]",98,4,2,2,4,2,1,1,2.875,26000006,13,26000021,13,26000049,12,28000008,12,26000017,13,26000011,12,26000012,12,26000018,13,"[26000006, 26000011, 26000012, 26000017, 26000018, 26000021, 26000049, 28000008]",100,7,0,1,2,4,2,0,3.625
2269,2020-12-31 21:55:21+00:00,54000050,72000006,5011.5,#8JU0JV2LV,5017,29,2,1770,[3668],#YLQ99VV8,16000028,#228Y9LP8L,5006,-29,1,4848,#2J8GLPQQ,16000108,,,26000006,13,28000006,13,26000042,13,28000000,13,28000003,13,26000004,13,28000011,13,26000011,13,"[26000004, 26000006, 26000011, 26000042, 28000000, 28000003, 28000006, 28000011]",104,4,0,4,0,3,3,2,4.696428571,28000008,13,26000011,13,26000050,13,26000027,13,26000017,13,26000021,13,26000057,13,26000018,13,"[26000011, 26000017, 26000018, 26000021, 26000027, 26000050, 26000057, 28000008]",104,7,0,1,1,5,1,1,3.75
2270,2020-12-31 21:55:22+00:00,54000050,72000006,5306,#808CURPCL,5297,31,1,5832,"[3514, 2428]",#9UQ9L8GR,16000059,#PRUJP8Q,5315,-31,0,5437,#2PRYJG,16000076,[3203],,26000006,13,28000005,13,26000018,13,28000008,13,26000042,13,26000050,13,26000049,13,27000003,13,"[26000006, 26000018, 26000042, 26000049, 26000050, 27000003, 28000005, 28000008]",104,5,1,2,2,2,2,2,3.625,28000008,13,26000002,13,28000002,13,26000005,13,28000000,13,26000064,13,26000024,13,26000018,13,"[26000002, 26000005, 26000018, 26000024, 26000064, 28000000, 28000002, 28000008]",104,5,0,3,5,2,1,0,3.25
2271,2020-12-31 21:55:23+00:00,54000050,72000006,4784.5,#JYC0QG98,4786,29,3,5832,"[3130, 2550]",#9C0VU92,16000068,#Y989CLLC,4783,-29,0,,#20QGPRQ,16000121,,,26000011,13,26000043,13,26000031,13,26000017,13,26000012,13,26000042,13,28000011,13,26000022,13,"[26000011, 26000012, 26000017, 26000022, 26000031, 26000042, 26000043, 28000011]",104,7,0,1,3,2,1,2,3.875,26000043,13,28000006,13,26000040,13,26000012,13,28000011,13,28000003,13,28000000,13,26000024,13,"[26000012, 26000024, 26000040, 26000043, 28000000, 28000003, 28000006, 28000011]",104,4,0,4,2,3,2,1,4.410714286
2272,2020-12-31 21:55:23+00:00,54000050,72000006,5880,#PJV9Q988Q,5884,29,3,1250,,#29GC89R,16000054,#8PYCYYU2C,5876,-29,2,,#9PV8CRYU,16000024,,,26000009,13,26000048,13,26000080,13,26000056,13,26000012,13,26000049,13,28000001,13,28000013,13,"[26000009, 26000012, 26000048, 26000049, 26000056, 26000080, 28000001, 28000013]",104,6,0,2,3,0,4,1,3.75,26000018,13,26000014,13,28000010,13,26000049,13,26000012,13,26000003,13,28000001,13,28000017,13,"[26000003, 26000012, 26000014, 26000018, 26000049, 28000001, 28000010, 28000017]",104,5,0,3,3,3,1,1,3.5
2273,2020-12-31 21:55:24+00:00,54000050,72000006,4726,#889R82UG9,4725,30,3,5304,[3346],#LCGJ8Q0Y,16000142,#9JCCCGVYJ,4727,-30,1,,#YPQQQ2L0,16000170,,,26000009,13,28000007,13,26000017,13,27000007,13,26000041,13,27000003,13,28000004,13,26000055,13,"[26000009, 26000017, 26000041, 26000055, 27000003, 27000007, 28000004, 28000007]",104,4,2,2,1,3,3,1,5.375,26000049,12,26000055,13,27000012,11,26000042,10,26000044,11,28000000,12,26000062,10,26000041,12,"[26000041, 26000042, 26000044, 26000049, 26000055, 26000062, 27000012, 28000000]",91,6,1,1,2,2,1,3,4
2274,2020-12-31 21:55:24+00:00,54000050,72000006,6589.5,#PGCJR0YQ,6567,33,2,5832,[3528],#PPCLCJG9,16000044,#89L0PLJG,6612,-33,1,5139,#YV9U2JC8,16000097,,,28000011,13,26000059,13,28000000,13,26000042,13,26000039,13,27000005,13,26000028,13,26000038,13,"[26000028, 26000038, 26000039, 26000042, 26000059, 27000005, 28000000, 28000011]",104,5,1,2,0,6,0,2,4.5,28000008,13,26000052,13,26000027,13,28000002,12,26000033,13,26000049,13,26000018,13,26000060,13,"[26000018, 26000027, 26000033, 26000049, 26000052, 26000060, 28000002, 28000008]",103,6,0,2,2,2,3,1,3.75
2275,2020-12-31 21:55:25+00:00,54000050,72000006,6449.5,#2RJ9JY0LQ,6458,28,2,5832,[2887],,,#29QVGG00,6441,-28,1,3595,#L8P8V82V,16000008,,,27000006,13,26000001,13,26000032,13,28000001,13,28000009,13,26000042,13,26000055,13,26000004,13,"[26000001, 26000004, 26000032, 26000042, 26000055, 27000006, 28000001, 28000009]",104,5,1,2,3,0,2,3,4.375,26000029,13,26000006,13,26000005,13,28000000,13,26000032,13,26000061,12,26000022,13,28000008,13,"[26000005, 26000006, 26000022, 26000029, 26000032, 26000061, 28000000, 28000008]",103,6,0,2,3,1,1,3,4
2276,2020-12-31 21:55:25+00:00,54000050,72000006,4877,#LYC90LLQR,4872,30,1,5832,"[3668, 3668]",#8CCLL8QL,16000157,#9GGVUJQQ,4882,-30,0,5832,#PRPC2CGC,16000156,[3136],,26000012,13,26000064,13,26000037,12,26000062,12,26000042,12,26000016,13,28000011,13,26000055,13,"[26000012, 26000016, 26000037, 26000042, 26000055, 26000062, 26000064, 28000011]",101,7,0,1,1,0,2,5,4,26000055,13,26000017,13,26000049,13,26000064,13,26000016,13,26000031,13,28000008,13,26000012,13,"[26000012, 26000016, 26000017, 26000031, 26000049, 26000055, 26000064, 28000008]",104,7,0,1,4,1,2,1,3.625
2277,2020-12-31 21:55:27+00:00,54000050,72000006,5827,#8V0GQ0L,5826,30,1,5832,"[132, 3668]",#Y9GY098U,16000125,#80V88JQGU,5828,-30,0,5448,#Y0J0P8RJ,16000025,[3668],,26000049,13,26000064,13,26000010,13,28000000,13,26000021,13,28000011,13,26000038,13,26000018,13,"[26000010, 26000018, 26000021, 26000038, 26000049, 26000064, 28000000, 28000011]",104,6,0,2,3,4,0,1,2.75,26000024,13,26000042,13,26000044,13,26000061,13,28000015,13,26000084,13,26000020,13,28000014,13,"[26000020, 26000024, 26000042, 26000044, 26000061, 26000084, 28000014, 28000015]",104,6,0,2,2,1,3,2,3.625
2278,2020-12-31 21:55:27+00:00,54000050,72000006,4956,#GPQL20V,4963,28,3,5832,"[3668, 1639]",#20R0LGYC,16000171,#28CQ2UC9C,4949,-28,0,,,,,,26000048,13,26000009,13,28000000,13,28000002,11,28000012,13,26000043,13,28000015,13,26000015,13,"[26000009, 26000015, 26000043, 26000048, 28000000, 28000002, 28000012, 28000015]",102,4,0,4,1,1,5,1,4.125,28000001,13,27000003,13,26000040,13,26000011,13,26000008,13,28000007,13,26000057,13,28000006,12,"[26000008, 26000011, 26000040, 26000057, 27000003, 28000001, 28000006, 28000007]",103,4,1,3,2,4,2,0,4.410714286
2279,2020-12-31 21:55:28+00:00,54000050,72000006,4837,#9P9GYJLL9,4839,29,2,4618,[2632],#RGU2Y0,16000063,#P90P08CPP,4835,-29,1,5180,#V8CY8Y2,16000147,,,26000011,13,26000017,13,26000041,13,28000000,13,26000055,13,27000006,13,26000067,13,28000008,13,"[26000011, 26000017, 26000041, 26000055, 26000067, 27000006, 28000000, 28000008]",104,5,1,2,3,4,0,1,4,27000001,13,26000049,13,26000017,13,28000000,13,28000008,13,26000055,13,26000004,13,27000010,13,"[26000004, 26000017, 26000049, 26000055, 27000001, 27000010, 28000000, 28000008]",104,4,2,2,2,4,1,1,4.5
2280,2020-12-31 21:55:28+00:00,54000050,72000006,5930.5,#U000P89,5943,27,1,5832,"[2852, 1156]",#LVLRVGUY,16000113,#LPVQRYL,5918,-27,0,3426,#929092,16000013,[1772],,26000021,13,26000018,13,26000038,13,26000049,13,26000026,12,28000011,13,28000003,13,26000030,13,"[26000018, 26000021, 26000026, 26000030, 26000038, 26000049, 28000003, 28000011]",103,6,0,2,2,4,0,2,3,26000004,13,26000045,13,26000000,13,26000010,13,28000008,13,28000009,13,28000012,12,26000021,13,"[26000000, 26000004, 26000010, 26000021, 26000045, 28000008, 28000009, 28000012]",103,5,0,3,3,1,4,0,3.625
2281,2020-12-31 21:55:29+00:00,54000050,72000006,6183.5,#88PJC890Q,6195,28,1,5832,"[1272, 1369]",#2VRJG08Y,16000044,#289LVY9YC,6172,-28,0,5437,#CP2UQVJ,16000077,[2616],,28000015,13,26000035,13,26000014,13,26000038,13,28000017,13,26000049,13,26000030,13,26000006,13,"[26000006, 26000014, 26000030, 26000035, 26000038, 26000049, 28000015, 28000017]",104,6,0,2,3,2,2,1,2.75,26000059,13,26000061,13,26000057,13,28000015,13,26000052,13,26000047,13,26000084,13,28000000,13,"[26000047, 26000052, 26000057, 26000059, 26000061, 26000084, 28000000, 28000015]",104,6,0,2,2,4,1,1,3.75
2282,2020-12-31 21:55:29+00:00,54000050,72000006,5175.5,#89Y80080Q,5171,30,3,5832,"[3668, 2900]",#U8RL2UU,16000072,#P08Y92JCL,5180,-30,0,,#JYJJ88,16000039,,,26000024,13,27000010,13,26000045,13,26000011,13,26000018,13,28000014,13,28000015,13,26000001,13,"[26000001, 26000011, 26000018, 26000024, 26000045, 27000010, 28000014, 28000015]",104,5,1,2,2,4,2,0,3.875,26000020,13,26000021,13,26000013,13,28000005,13,26000046,13,26000044,13,28000008,13,26000049,13,"[26000013, 26000020, 26000021, 26000044, 26000046, 26000049, 28000005, 28000008]",104,6,0,2,3,1,3,1,3.5
2283,2020-12-31 21:55:30+00:00,54000050,72000006,6002.5,#8RLUYPUY8,6017,27,1,5832,"[2692, 2386]",#JCGLU,16000096,#222280RLV,5988,-27,0,5832,#PUPRQP00,16000013,[2604],,27000001,13,26000011,13,26000015,13,26000057,13,28000001,13,26000035,13,28000007,13,28000015,13,"[26000011, 26000015, 26000035, 26000057, 27000001, 28000001, 28000007, 28000015]",104,4,1,3,1,3,3,1,4,28000010,13,28000009,13,27000012,13,26000038,13,26000054,13,28000015,13,26000039,13,26000001,13,"[26000001, 26000038, 26000039, 26000054, 27000012, 28000009, 28000010, 28000015]",104,4,1,3,1,3,3,1,3.5
2284,2020-12-31 21:55:30+00:00,54000050,72000006,4977,#9QPQ08V9Q,4974,30,1,5832,"[3563, 3227]",#8LL202J2,16000101,#8CJPQVJPL,4980,-30,0,5734,#L9CRYUG8,16000164,[2798],,26000055,13,28000001,13,26000041,13,27000010,13,26000035,13,26000040,13,26000049,13,28000007,13,"[26000035, 26000040, 26000041, 26000049, 26000055, 27000010, 28000001, 28000007]",104,5,1,2,3,2,1,2,4,27000003,13,28000011,13,26000017,13,26000016,13,26000011,13,26000021,13,26000062,12,26000012,13,"[26000011, 26000012, 26000016, 26000017, 26000021, 26000062, 27000003, 28000011]",103,6,1,1,0,4,2,2,4
2285,2020-12-31 21:55:30+00:00,54000050,72000006,4230,#QQL8QVVU8,4237,28,1,4392,"[2786, 903]",#PYJ989Y0,16000177,#LGRCUJQ09,4223,-28,0,2865,#8QRC99Q2,16000029,[2786],,26000055,11,26000083,10,28000008,12,28000000,10,28000006,11,26000015,8,26000049,9,28000004,9,"[26000015, 26000049, 26000055, 26000083, 28000000, 28000004, 28000006, 28000008]",80,4,0,4,2,1,3,2,3.839285714,26000032,10,26000049,7,26000012,10,26000007,11,28000000,11,27000003,11,26000017,10,26000045,11,"[26000007, 26000012, 26000017, 26000032, 26000045, 26000049, 27000003, 28000000]",81,6,1,1,1,3,3,1,4
2286,2020-12-31 21:55:30+00:00,54000050,72000006,5619,#YU8GJP2P,5638,26,1,5832,"[1500, 3598]",#PVPUJPY,16000030,#PY9GUR88,5600,-26,0,5832,#8C8YP9Y,16000002,[3668],,26000003,13,26000016,13,26000027,13,26000039,13,28000001,13,26000037,13,28000000,13,28000008,13,"[26000003, 26000016, 26000027, 26000037, 26000039, 28000000, 28000001, 28000008]",104,5,0,3,2,3,2,1,3.75,26000003,13,26000014,13,28000008,13,26000049,13,26000033,13,26000012,13,28000001,13,26000018,13,"[26000003, 26000012, 26000014, 26000018, 26000033, 26000049, 28000001, 28000008]",104,6,0,2,3,3,1,1,3.625
2287,2020-12-31 21:55:31+00:00,54000050,72000006,5597,#2GCQ8J9JU,5598,29,1,5832,"[3668, 2142]",#Q9P2CQV,16000045,#2PV2RUQR2,5596,-29,0,5832,#8CG2U9G2,16000030,[3668],,28000010,13,26000015,13,26000023,13,26000011,13,28000015,13,28000012,13,27000004,13,28000009,13,"[26000011, 26000015, 26000023, 27000004, 28000009, 28000010, 28000012, 28000015]",104,3,1,4,0,2,4,2,3.625,26000009,13,26000041,13,26000018,13,26000013,13,26000048,13,28000008,13,28000007,13,26000015,13,"[26000009, 26000013, 26000015, 26000018, 26000041, 26000048, 28000007, 28000008]",104,6,0,2,3,1,3,1,4.25
2288,2020-12-31 21:55:32+00:00,54000050,72000006,5124.5,#2RG0RPU09,5105,33,3,5832,"[2634, 3668]",#YY0GL9G,16000080,#8LQ2VY8U,5144,-33,0,,#QPL088GY,16000028,,,27000004,13,26000032,12,26000011,13,28000003,13,26000002,13,26000023,13,28000012,13,26000058,13,"[26000002, 26000011, 26000023, 26000032, 26000058, 27000004, 28000003, 28000012]",103,5,1,2,1,3,2,2,3.375,26000040,13,28000009,13,26000046,13,26000042,12,26000032,13,26000004,13,27000006,13,28000017,13,"[26000004, 26000032, 26000040, 26000042, 26000046, 27000006, 28000009, 28000017]",103,5,1,2,2,1,2,3,3.75
2289,2020-12-31 21:55:32+00:00,54000050,72000006,5492.5,#82R8VYUG,5488,30,1,5832,"[810, 2267]",#9CGG828J,16000145,#8JLQQRUQR,5497,-30,0,5622,#YVLGJPG0,16000011,[2881],,28000017,13,26000049,13,26000058,13,26000032,13,26000040,13,27000009,13,26000000,13,28000011,13,"[26000000, 26000032, 26000040, 26000049, 26000058, 27000009, 28000011, 28000017]",104,5,1,2,3,2,1,2,2.5,26000009,13,26000023,13,26000015,13,26000027,13,26000048,13,28000007,13,28000015,13,28000012,13,"[26000009, 26000015, 26000023, 26000027, 26000048, 28000007, 28000012, 28000015]",104,5,0,3,0,0,6,2,4.25
2290,2020-12-31 21:55:32+00:00,54000050,72000006,5719.5,#88CYLLRQ8,5706,32,2,5472,[368],#2L9R22G,16000168,#Y0UP9JP9U,5733,-32,1,5713,#99PJQJ02,16000032,,,26000009,13,26000039,13,26000048,13,26000000,13,28000015,13,26000063,13,28000012,13,26000015,13,"[26000000, 26000009, 26000015, 26000039, 26000048, 26000063, 28000012, 28000015]",104,6,0,2,1,1,5,1,4,26000056,13,26000055,13,26000016,13,26000037,13,26000049,13,28000004,13,28000008,13,26000041,13,"[26000016, 26000037, 26000041, 26000049, 26000055, 26000056, 28000004, 28000008]",104,6,0,2,3,0,3,2,3.625
2291,2020-12-31 21:55:32+00:00,54000050,72000006,5431,#8GC8RJU,5429,30,2,3244,[1542],#29QR2Q,16000072,#Q80C88G,5433,-30,1,4279,#8L0VUU0Y,16000081,,,26000067,13,26000015,13,26000035,13,26000006,13,26000011,13,26000048,13,26000042,13,28000011,13,"[26000006, 26000011, 26000015, 26000035, 26000042, 26000048, 26000067, 28000011]",104,7,0,1,0,2,2,4,3.75,28000010,13,26000018,13,28000009,13,28000015,13,26000011,13,27000001,13,26000042,13,26000039,13,"[26000011, 26000018, 26000039, 26000042, 27000001, 28000009, 28000010, 28000015]",104,4,1,3,0,4,2,2,3.875
2292,2020-12-31 21:55:32+00:00,54000050,72000006,5586.5,#9LLQQL0V2,5605,26,1,5832,"[3464, 1879]",#9J9CP9U8,16000028,#9GV2L9C0V,5568,-26,0,3506,#8RQLC92L,16000163,[3563],,28000003,13,28000004,13,26000043,13,26000040,12,26000027,13,28000011,13,26000026,13,26000041,13,"[26000026, 26000027, 26000040, 26000041, 26000043, 28000003, 28000004, 28000011]",103,5,0,3,2,2,2,2,3.75,28000004,13,26000040,13,26000000,13,28000001,13,26000026,13,27000000,13,26000030,13,26000010,13,"[26000000, 26000010, 26000026, 26000030, 26000040, 27000000, 28000001, 28000004]",104,5,1,2,5,1,1,1,2.5
2293,2020-12-31 21:55:32+00:00,54000050,72000006,6222,#9R9UUU8G,6232,28,3,5832,"[3070, 2172]",#YU2RQG9,16000139,#GR0U0RY0,6212,-28,0,,#Y9RCCVQQ,16000003,,,26000039,13,28000008,13,26000032,13,26000027,13,28000000,13,26000042,13,26000016,13,26000003,13,"[26000003, 26000016, 26000027, 26000032, 26000039, 26000042, 28000000, 28000008]",104,6,0,2,1,3,2,2,3.75,26000009,13,26000027,13,26000015,13,28000012,13,28000015,13,26000052,13,26000048,13,28000007,13,"[26000009, 26000015, 26000027, 26000048, 26000052, 28000007, 28000012, 28000015]",104,5,0,3,0,1,6,1,4.375
2294,2020-12-31 21:55:33+00:00,54000050,72000006,5014,#8LYCLJR8,5022,28,1,5832,"[2007, 3668]",#G20V0Y,16000076,#29099UP,5006,-28,0,5832,#2R28Q2,16000077,[3668],,28000014,13,27000010,13,26000021,13,26000041,13,28000000,13,26000045,13,26000004,13,28000015,13,"[26000004, 26000021, 26000041, 26000045, 27000010, 28000000, 28000014, 28000015]",104,4,1,3,1,4,3,0,4,26000012,13,27000001,13,28000001,13,26000038,13,28000011,13,28000003,13,26000018,13,27000003,13,"[26000012, 26000018, 26000038, 27000001, 27000003, 28000001, 28000003, 28000011]",104,3,2,3,1,5,1,1,3.75
2295,2020-12-31 21:55:33+00:00,54000050,72000006,4870.5,#92C9GG8RY,4875,29,1,5832,"[1856, 3253]",#PGQL00CV,16000165,#QJRQVVCPL,4866,-29,0,4392,#9G99JQPL,16000005,[394],,26000007,13,26000011,13,26000017,13,26000027,13,26000055,13,26000016,13,26000062,13,26000021,13,"[26000007, 26000011, 26000016, 26000017, 26000021, 26000027, 26000055, 26000062]",104,8,0,0,0,3,3,2,4.75,28000011,12,26000030,12,28000004,13,26000041,13,26000000,12,26000026,12,28000003,11,27000003,11,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",96,4,1,3,3,2,1,2,3.25
2296,2020-12-31 21:55:34+00:00,54000050,72000006,6107.5,#8G80LLR20,6112,29,1,5832,"[2595, 3668]",#9UP82G9Q,16000177,#GQJYCRQ8,6103,-29,0,5832,#L8QP9CVY,16000011,[2912],,28000017,13,26000014,13,26000037,13,27000004,13,28000015,13,28000010,13,26000027,13,28000009,13,"[26000014, 26000027, 26000037, 27000004, 28000009, 28000010, 28000015, 28000017]",104,3,1,4,1,2,3,2,3.625,26000009,13,28000012,13,26000015,13,26000023,13,28000015,13,26000048,13,27000012,13,28000007,13,"[26000009, 26000015, 26000023, 26000048, 27000012, 28000007, 28000012, 28000015]",104,4,1,3,0,1,5,2,4.25
2297,2020-12-31 21:55:35+00:00,54000050,72000006,6531.5,#2G88LQ800,6520,31,3,5832,"[1428, 3668]",#YJV8LPP2,16000061,#Y2G9C2QYY,6543,-31,0,,#YQ9R0RVY,16000077,,,26000005,13,26000036,13,26000004,13,26000046,13,26000027,13,26000042,13,28000009,13,28000008,13,"[26000004, 26000005, 26000027, 26000036, 26000042, 26000046, 28000008, 28000009]",104,6,0,2,2,1,3,2,3.875,26000006,13,28000017,13,26000038,13,26000049,13,26000035,13,26000030,13,26000014,13,28000015,13,"[26000006, 26000014, 26000030, 26000035, 26000038, 26000049, 28000015, 28000017]",104,6,0,2,3,2,2,1,2.75
2298,2020-12-31 21:55:35+00:00,54000050,72000006,6162,#2GYQVP9VC,6161,30,1,5832,"[3668, 1142]",#9YLRLG09,16000078,#28GC20GLV,6163,-30,0,5832,#YVYRP9PQ,16000169,[911],,26000026,13,28000004,13,26000056,13,26000000,13,26000040,13,27000003,13,26000012,13,28000011,13,"[26000000, 26000012, 26000026, 26000040, 26000056, 27000003, 28000004, 28000011]",104,5,1,2,1,2,3,2,3.125,26000021,13,27000002,13,26000011,13,28000009,13,26000014,13,28000017,13,26000010,13,26000049,13,"[26000010, 26000011, 26000014, 26000021, 26000049, 27000002, 28000009, 28000017]",104,5,1,2,4,3,1,0,3.125
2299,2020-12-31 21:55:35+00:00,54000050,72000006,4550,#Q90QJL9L8,4550,30,2,4920,[193],#9LJQ9PU2,16000162,#88CJRVJ8Y,4550,-30,1,4503,#808QRGY,16000138,,,26000018,12,28000006,11,28000016,11,26000042,11,26000033,11,26000055,11,26000044,11,28000001,13,"[26000018, 26000033, 26000042, 26000044, 26000055, 28000001, 28000006, 28000016]",91,6,0,2,1,2,2,3,4.267857143,26000011,13,26000067,12,26000022,13,27000010,13,26000013,13,26000021,13,28000000,13,26000016,13,"[26000011, 26000013, 26000016, 26000021, 26000022, 26000067, 27000010, 28000000]",103,6,1,1,2,5,1,0,4
2300,2020-12-31 21:55:36+00:00,54000050,72000006,4724,#2QPVV02UV,4726,29,1,5832,"[2719, 2752]",#8229JGJG,16000164,#9YV9LJ8J0,4722,-29,0,4117,#PPQCURUV,16000008,[299],,28000008,13,26000006,13,26000027,13,26000000,13,26000017,13,26000042,13,26000016,13,26000011,13,"[26000000, 26000006, 26000011, 26000016, 26000017, 26000027, 26000042, 28000008]",104,7,0,1,2,2,3,1,4,26000027,13,26000013,13,26000015,13,28000001,13,26000048,13,26000017,13,28000009,13,26000000,13,"[26000000, 26000013, 26000015, 26000017, 26000027, 26000048, 28000001, 28000009]",104,6,0,2,3,1,3,1,3.75
2301,2020-12-31 21:55:36+00:00,54000050,72000006,6043.5,#90J2JP08J,6055,28,1,5832,"[1605, 892]",#QJJYY9,16000139,#R2LQ0VCP,6032,-28,0,5832,#YJ2QG8RQ,16000020,[2447],,28000017,13,28000009,13,26000049,13,26000080,13,26000027,13,26000044,13,26000059,13,26000055,13,"[26000027, 26000044, 26000049, 26000055, 26000059, 26000080, 28000009, 28000017]",104,6,0,2,3,1,3,1,4,26000006,13,27000009,13,26000008,13,28000000,13,26000029,13,26000039,13,26000080,13,28000008,13,"[26000006, 26000008, 26000029, 26000039, 26000080, 27000009, 28000000, 28000008]",104,5,1,2,3,3,1,1,4.125
2302,2020-12-31 21:55:37+00:00,54000050,72000006,5961.5,#8JR8U8GP,5986,25,2,4452,[1338],#99CPV828,16000032,#80CP2YU8,5937,-25,1,5687,#GYP90PL,16000001,,,27000003,13,28000003,13,28000004,13,26000030,13,26000000,13,26000041,13,28000011,13,26000026,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25,27000004,13,26000015,13,28000015,13,28000010,13,26000023,13,28000012,13,26000000,13,28000009,13,"[26000000, 26000015, 26000023, 27000004, 28000009, 28000010, 28000012, 28000015]",104,3,1,4,1,1,4,2,3.5
2303,2020-12-31 21:55:37+00:00,54000050,72000006,4639.5,#Y088YGP,4659,26,1,5832,"[3668, 3225]",#Y8PP8Y9G,16000162,#22QR90RP,4620,-26,0,5304,#2RQJ8G08,16000165,[3346],,26000043,13,28000000,13,26000022,13,26000014,13,26000017,13,26000021,13,28000002,13,27000010,13,"[26000014, 26000017, 26000021, 26000022, 26000043, 27000010, 28000000, 28000002]",104,5,1,2,2,5,1,0,4.25,26000055,13,28000016,13,28000008,13,28000000,13,26000015,13,26000042,12,26000018,13,26000005,12,"[26000005, 26000015, 26000018, 26000042, 26000055, 28000000, 28000008, 28000016]",102,6,0,2,2,3,1,2,3.625
2304,2020-12-31 21:55:38+00:00,54000050,72000006,5489,#LP0GLU0Q,5503,27,3,5832,"[3668, 3668]",#9C2GGPUV,16000010,#LJV8GQL,5475,-27,0,,#V8JGJ8Q,16000003,,,26000006,13,28000015,13,26000034,13,26000035,13,28000012,13,28000005,13,26000015,13,26000037,13,"[26000006, 26000015, 26000034, 26000035, 26000037, 28000005, 28000012, 28000015]",104,5,0,3,0,0,6,2,3.875,28000011,13,26000000,13,26000010,13,27000008,13,28000000,13,26000001,13,26000030,13,27000006,13,"[26000000, 26000001, 26000010, 26000030, 27000006, 27000008, 28000000, 28000011]",104,4,2,2,5,1,1,1,3
2305,2020-12-31 21:55:38+00:00,54000050,72000006,4657,#PY2RGL2U,4654,30,3,5304,"[460, 3175]",#2299RQUC,16000171,#RUU8PC,4660,-30,0,,#992G9JUP,16000122,,,26000011,13,26000012,13,28000005,13,26000021,13,28000003,13,26000022,13,26000026,13,26000045,13,"[26000011, 26000012, 26000021, 26000022, 26000026, 26000045, 28000003, 28000005]",104,6,0,2,1,3,3,1,4.25,26000021,13,26000030,11,26000014,12,27000000,12,28000011,11,28000009,12,26000038,11,26000010,10,"[26000010, 26000014, 26000021, 26000030, 26000038, 27000000, 28000009, 28000011]",92,5,1,2,3,3,1,1,2.625
